68 0.013 0.71847 0.7293 784.10156 4867.96875
69 0.013 0.71847 0.3918 597.85156 4342.96875
70 0.013 0.71847 0.6168 225.35156 5392.96875
71 0.013 0.71847 0.86992 644.41406 5786.71875
72 0.013 0.71847 0.53242 458.16406 6311.71875
73 0.013 0.71847 0.75742 85.66406 7361.71875
74 0.013 0.71847 0.30742 830.66406 5261.71875
75 0.013 0.71847 0.92617 365.03906 6049.21875
76 0.013 0.71847 0.36367 178.78906 5524.21875
77 0.013 0.71847 0.81367 923.78906 7624.21875
78 0.013 0.71847 0.58867 551.28906 4474.21875
79 0.013 0.71847 0.60273 853.94531 5983.59375
80 0.013 0.71847 0.82773 481.44531 7033.59375
81 0.013 0.71847 0.49023 667.69531 5458.59375
82 0.013 0.71847 0.71523 295.19531 4408.59375
83 0.013 0.71847 0.32148 388.32031 4146.09375
84 0.013 0.71847 0.99648 15.82031 5196.09375
85 0.013 0.71847 0.54648 760.82031 7296.09375
86 0.013 0.71847 0.43398 202.07031 6771.09375
87 0.013 0.71847 0.88398 947.07031 4671.09375
88 0.013 0.71847 0.65898 574.57031 7821.09375
89 0.013 0.71847 0.85586 248.63281 7164.84375
90 0.013 0.71847 0.40586 993.63281 5064.84375
91 0.013 0.71847 0.51836 62.38281 4539.84375
92 0.013 0.71847 0.96836 807.38281 6639.84375
93 0.013 0.71847 0.74336 434.88281 5589.84375
94 0.013 0.71847 0.91211 714.25781 4802.34375
95 0.013 0.71847 0.34961 528.00781 7427.34375
96 0.013 0.71847 0.57461 155.50781 6377.34375
97 0.013 0.71847 0.79258 679.33594 7460.15625
98 0.013 0.71847 0.45508 493.08594 4835.15625
99 0.013 0.71847 0.68008 120.58594 5885.15625
100 0.013 0.71847 0.96133 213.71094 4572.65625
101 0.013 0.71847 0.51133 958.71094 6672.65625
102 0.013 0.71847 0.39883 27.46094 7197.65625
103 0.013 0.71847 0.84883 772.46094 5097.65625
104 0.013 0.71847 0.62383 399.96094 6147.65625
105 0.013 0.71847 0.87695 74.02344 6541.40625
106 0.013 0.71847 0.42695 819.02344 4441.40625
107 0.013 0.71847 0.53945 260.27344 4966.40625
108 0.013 0.71847 0.7082 912.14844 6278.90625
109 0.013 0.71847 0.9332 539.64844 5228.90625
110 0.013 0.71847 0.3707 725.89844 6803.90625
111 0.013 0.71847 0.5957 353.39844 7853.90625
112 0.013 0.71847 0.80664 330.11719 5688.28125
113 0.013 0.71847 0.46914 143.86719 6213.28125
114 0.013 0.71847 0.91914 888.86719 4113.28125
115 0.013 0.71847 0.69414 516.36719 7263.28125
116 0.013 0.71847 0.30039 236.99219 7525.78125
117 0.013 0.71847 0.75039 981.99219 5425.78125
118 0.013 0.71847 0.97539 609.49219 6475.78125
119 0.013 0.71847 0.41289 423.24219 5950.78125
120 0.013 0.71847 0.63789 50.74219 4900.78125
121 0.013 0.71847 0.60977 842.30469 7394.53125
122 0.013 0.71847 0.83477 469.80469 4244.53125
123 0.013 0.71847 0.49727 656.05469 7919.53125
124 0.013 0.71847 0.72227 283.55469 6869.53125
125 0.013 0.71847 0.89102 190.42969 7657.03125
126 0.013 0.71847 0.44102 935.42969 5557.03125
127 0.013 0.71847 0.55352 749.17969 5032.03125
128 0.013 0.71847 0.78027 379.58984 7796.48438
129 0.013 0.71847 0.44277 193.33984 4121.48438
130 0.013 0.71847 0.89277 938.33984 6221.48438
131 0.013 0.71847 0.66777 565.83984 5171.48438
132 0.013 0.71847 0.94902 658.96484 4383.98438
133 0.013 0.71847 0.61152 100.21484 7008.98438
134 0.013 0.71847 0.63965 798.65234 5302.73438
135 0.013 0.71847 0.86465 426.15234 6352.73438
136 0.013 0.71847 0.52715 612.40234 5827.73438
137 0.013 0.71847 0.75215 239.90234 4777.73438
138 0.013 0.71847 0.30215 984.90234 6877.73438
139 0.013 0.71847 0.9209 146.77734 5565.23438
140 0.013 0.71847 0.4709 891.77734 7665.23438
141 0.013 0.71847 0.3584 333.02734 6090.23438
142 0.013 0.71847 0.5834 705.52734 7140.23438
143 0.013 0.71847 0.82246 728.80859 5368.35938
144 0.013 0.71847 0.48496 542.55859 6943.35938
145 0.013 0.71847 0.70996 170.05859 7993.35938
146 0.013 0.71847 0.31621 635.68359 7730.85938
147 0.013 0.71847 0.99121 263.18359 6680.85938
148 0.013 0.71847 0.42871 76.93359 5105.85938
149 0.013 0.71847 0.87871 821.93359 7205.85938
150 0.013 0.71847 0.65371 449.43359 4055.85938
151 0.013 0.71847 0.85059 30.37109 4449.60938
152 0.013 0.71847 0.40059 775.37109 6549.60938
153 0.013 0.71847 0.51309 216.62109 7074.60938
154 0.013 0.71847 0.96309 961.62109 4974.60938
155 0.013 0.71847 0.73809 589.12109 6024.60938
156 0.013 0.71847 0.68184 868.49609 4187.10938
157 0.013 0.71847 0.90684 495.99609 7337.10938
158 0.013 0.71847 0.34434 682.24609 4712.10938
159 0.013 0.71847 0.56934 309.74609 5762.10938
160 0.013 0.71847 0.80137 530.91797 4941.79688
161 0.013 0.71847 0.46387 717.16797 7566.79688
162 0.013 0.71847 0.68887 344.66797 6516.79688
163 0.013 0.71847 0.97012 65.29297 7304.29688
164 0.013 0.71847 0.52012 810.29297 5204.29688
165 0.013 0.71847 0.40762 251.54297 4679.29688
166 0.013 0.71847 0.85762 996.54297 6779.29688
167 0.013 0.71847 0.63262 624.04297 5729.29688
168 0.013 0.71847 0.88574 204.98047 5073.04688
169 0.013 0.71847 0.43574 949.98047 7173.04688
170 0.013 0.71847 0.54824 18.73047 6648.04688
171 0.013 0.71847 0.99824 763.73047 4548.04688
172 0.013 0.71847 0.77324 391.23047 7698.04688
173 0.013 0.71847 0.94199 670.60547 6910.54688
174 0.013 0.71847 0.37949 484.35547 5335.54688
175 0.013 0.71847 0.60449 111.85547 4285.54688
176 0.013 0.71847 0.81543 181.69922 6188.67188
177 0.013 0.71847 0.36543 926.69922 4088.67188
178 0.013 0.71847 0.47793 367.94922 5663.67188
179 0.013 0.71847 0.70293 740.44922 4613.67188
180 0.013 0.71847 0.30918 88.57422 4876.17188
181 0.013 0.71847 0.75918 833.57422 6976.17188
182 0.013 0.71847 0.98418 461.07422 5926.17188
183 0.013 0.71847 0.42168 647.32422 6451.17188
184 0.013 0.71847 0.64668 274.82422 7501.17188
185 0.013 0.71847 0.61855 973.26172 4744.92188
186 0.013 0.71847 0.84355 600.76172 7894.92188
187 0.013 0.71847 0.50605 414.51172 4219.92188
188 0.013 0.71847 0.73105 42.01172 5269.92188
189 0.013 0.71847 0.3373 135.13672 7632.42188
190 0.013 0.71847 0.7873 880.13672 5532.42188
191 0.013 0.71847 0.5623 507.63672 6582.42188
192 0.013 0.71847 0.78379 629.86328 6631.64062
193 0.013 0.71847 0.44629 443.61328 5056.64062
194 0.013 0.71847 0.67129 71.11328 4006.64062
195 0.013 0.71847 0.95254 350.48828 5319.14062
196 0.013 0.71847 0.39004 164.23828 6894.14062
197 0.013 0.71847 0.84004 909.23828 4794.14062
198 0.013 0.71847 0.61504 536.73828 7944.14062
199 0.013 0.71847 0.86816 117.67578 7550.39062
200 0.013 0.71847 0.41816 862.67578 5450.39062
201 0.013 0.71847 0.53066 303.92578 4925.39062
202 0.013 0.71847 0.75566 676.42578 5975.39062
203 0.013 0.71847 0.69941 769.55078 7812.89062
204 0.013 0.71847 0.92441 397.05078 4662.89062
205 0.013 0.71847 0.36191 583.30078 7287.89062
206 0.013 0.71847 0.58691 210.80078 6237.89062
207 0.013 0.71847 0.82598 280.64453 4203.51562
208 0.013 0.71847 0.48848 94.39453 7878.51562
209 0.013 0.71847 0.93848 839.39453 5778.51562
210 0.013 0.71847 0.71348 466.89453 6828.51562
211 0.013 0.71847 0.31973 373.76953 6566.01562
212 0.013 0.71847 0.99473 746.26953 7616.01562
213 0.013 0.71847 0.65723 187.51953 4991.01562
214 0.013 0.71847 0.6291 885.95703 6697.26562
215 0.013 0.71847 0.8541 513.45703 5647.26562
216 0.013 0.71847 0.5166 699.70703 6172.26562
217 0.013 0.71847 0.7416 327.20703 7222.26562
218 0.013 0.71847 0.91035 47.83203 6434.76562
219 0.013 0.71847 0.46035 792.83203 4334.76562
220 0.013 0.71847 0.34785 234.08203 5909.76562
221 0.013 0.71847 0.57285 606.58203 4859.76562
222 0.013 0.71847 0.79082 82.75391 5811.32812
223 0.013 0.71847 0.34082 827.75391 7911.32812
224 0.013 0.71847 0.45332 269.00391 6336.32812
225 0.013 0.71847 0.67832 641.50391 7386.32812
226 0.013 0.71847 0.73457 920.87891 5023.82812
227 0.013 0.71847 0.95957 548.37891 6073.82812
228 0.013 0.71847 0.39707 734.62891 5548.82812
229 0.013 0.71847 0.62207 362.12891 4498.82812
230 0.013 0.71847 0.8752 688.06641 4105.07812
231 0.013 0.71847 0.5377 501.81641 7780.07812
232 0.013 0.71847 0.7627 129.31641 6730.07812
233 0.013 0.71847 0.3127 874.31641 4630.07812
234 0.013 0.71847 0.48145 967.44141 5942.57812
235 0.013 0.71847 0.36895 36.19141 4367.57812
236 0.013 0.71847 0.81895 781.19141 6467.57812
237 0.013 0.71847 0.59395 408.69141 5417.57812
238 0.013 0.71847 0.80488 431.97266 7058.20312
239 0.013 0.71847 0.46738 618.22266 4433.20312
240 0.013 0.71847 0.69238 245.72266 5483.20312
241 0.013 0.71847 0.97363 152.59766 4695.70312
242 0.013 0.71847 0.52363 897.59766 6795.70312
243 0.013 0.71847 0.41113 338.84766 7320.70312
244 0.013 0.71847 0.63613 711.34766 6270.70312
245 0.013 0.71847 0.83301 292.28516 6926.95312
246 0.013 0.71847 0.49551 106.03516 5351.95312
247 0.013 0.71847 0.94551 851.03516 7451.95312
248 0.013 0.71847 0.72051 478.53516 4301.95312
249 0.013 0.71847 0.66426 944.16016 6139.45312
250 0.013 0.71847 0.88926 571.66016 5089.45312
251 0.013 0.71847 0.32676 385.41016 6664.45312
252 0.013 0.71847 0.55176 12.91016 7714.45312
253 0.013 0.71847 0.77764 11.45508 6857.22656
254 0.013 0.71847 0.32764 756.45508 4757.22656
255 0.013 0.71847 0.44014 197.70508 5282.22656
256 0.013 0.71847 0.89014 942.70508 7382.22656
257 0.013 0.71847 0.66514 570.20508 4232.22656
258 0.013 0.71847 0.72139 849.58008 6069.72656
259 0.013 0.71847 0.94639 477.08008 5019.72656
260 0.013 0.71847 0.38389 663.33008 6594.72656
261 0.013 0.71847 0.60889 290.83008 7644.72656
262 0.013 0.71847 0.86201 709.89258 7250.97656
263 0.013 0.71847 0.52451 523.64258 4625.97656
264 0.013 0.71847 0.74951 151.14258 5675.97656
265 0.013 0.71847 0.91826 244.26758 4888.47656
266 0.013 0.71847 0.46826 989.26758 6988.47656
267 0.013 0.71847 0.35576 58.01758 7513.47656
268 0.013 0.71847 0.80576 803.01758 5413.47656
269 0.013 0.71847 0.58076 430.51758 6463.47656
270 0.013 0.71847 0.59482 779.73633 7054.10156
271 0.013 0.71847 0.48232 593.48633 7579.10156
272 0.013 0.71847 0.70732 220.98633 6529.10156
273 0.013 0.71847 0.31357 500.36133 6791.60156
274 0.013 0.71847 0.98857 127.86133 7841.60156
275 0.013 0.71847 0.53857 872.86133 5741.60156
276 0.013 0.71847 0.42607 314.11133 4166.60156
277 0.013 0.71847 0.65107 686.61133 5216.60156
278 0.013 0.71847 0.84795 360.67383 5872.85156
279 0.013 0.71847 0.51045 174.42383 6397.85156
280 0.013 0.71847 0.96045 919.42383 4297.85156
281 0.013 0.71847 0.73545 546.92383 7447.85156
282 0.013 0.71847 0.9042 640.04883 6135.35156
283 0.013 0.71847 0.3417 453.79883 5610.35156
284 0.013 0.71847 0.5667 81.29883 4560.35156
285 0.013 0.71847 0.57373 977.62695 6627.53906
286 0.013 0.71847 0.79873 605.12695 5577.53906
287 0.013 0.71847 0.46123 418.87695 6102.53906
288 0.013 0.71847 0.68623 46.37695 7152.53906
289 0.013 0.71847 0.96748 325.75195 6365.03906
290 0.013 0.71847 0.40498 139.50195 5840.03906
291 0.013 0.71847 0.85498 884.50195 7940.03906
292 0.013 0.71847 0.62998 512.00195 4790.03906
293 0.013 0.71847 0.88311 186.06445 4396.28906
294 0.013 0.71847 0.43311 931.06445 6496.28906
295 0.013 0.71847 0.77061 744.81445 7021.28906
296 0.013 0.71847 0.71436 837.93945 4658.78906
297 0.013 0.71847 0.93936 465.43945 7808.78906
298 0.013 0.71847 0.37686 651.68945 4133.78906
299 0.013 0.71847 0.60186 279.18945 5183.78906
300 0.013 0.71847 0.81279 209.3457 7349.41406
301 0.013 0.71847 0.36279 954.3457 5249.41406
302 0.013 0.71847 0.47529 23.0957 4724.41406
303 0.013 0.71847 0.92529 768.0957 6824.41406
304 0.013 0.71847 0.70029 395.5957 5774.41406
305 0.013 0.71847 0.30654 302.4707 5511.91406
306 0.013 0.71847 0.98154 674.9707 4461.91406
307 0.013 0.71847 0.41904 488.7207 7086.91406
308 0.013 0.71847 0.64404 116.2207 6036.91406
309 0.013 0.71847 0.61592 907.7832 5643.16406
310 0.013 0.71847 0.84092 535.2832 6693.16406
311 0.013 0.71847 0.50342 721.5332 5118.16406
312 0.013 0.71847 0.72842 349.0332 4068.16406
313 0.013 0.71847 0.89717 69.6582 5380.66406
314 0.013 0.71847 0.44717 814.6582 7480.66406
315 0.013 0.71847 0.33467 255.9082 6955.66406
316 0.013 0.71847 0.56318 878.68164 4937.69531
317 0.013 0.71847 0.45068 692.43164 4412.69531
318 0.013 0.71847 0.67568 319.93164 5462.69531
319 0.013 0.71847 0.95693 40.55664 4150.19531
320 0.013 0.71847 0.50693 785.55664 6250.19531
321 0.013 0.71847 0.39443 226.80664 7825.19531
322 0.013 0.71847 0.84443 971.80664 5725.19531
323 0.013 0.71847 0.61943 599.30664 6775.19531
324 0.013 0.71847 0.87256 273.36914 6118.94531
325 0.013 0.71847 0.53506 87.11914 5593.94531
326 0.013 0.71847 0.98506 832.11914 7693.94531
327 0.013 0.71847 0.76006 459.61914 4543.94531
328 0.013 0.71847 0.92881 738.99414 5856.44531
329 0.013 0.71847 0.36631 552.74414 6381.44531
330 0.013 0.71847 0.59131 180.24414 7431.44531
331 0.013 0.71847 0.83037 110.40039 5134.57031
332 0.013 0.71847 0.38037 855.40039 7234.57031
333 0.013 0.71847 0.49287 296.65039 6709.57031
334 0.013 0.71847 0.71787 669.15039 7759.57031
335 0.013 0.71847 0.77412 762.27539 5922.07031
336 0.013 0.71847 0.99912 389.77539 6972.07031
337 0.013 0.71847 0.43662 576.02539 5397.07031
338 0.013 0.71847 0.66162 203.52539 4347.07031
339 0.013 0.71847 0.6335 995.08789 7890.82031
340 0.013 0.71847 0.8585 622.58789 4740.82031
341 0.013 0.71847 0.521 436.33789 7365.82031
342 0.013 0.71847 0.746 63.83789 6315.82031
343 0.013 0.71847 0.91475 343.21289 7103.32031
344 0.013 0.71847 0.35225 156.96289 4478.32031
345 0.013 0.71847 0.80225 901.96289 6578.32031
346 0.013 0.71847 0.57725 529.46289 5528.32031
347 0.013 0.71847 0.79521 308.29102 4642.38281
348 0.013 0.71847 0.45771 122.04102 7267.38281
349 0.013 0.71847 0.90771 867.04102 5167.38281
350 0.013 0.71847 0.68271 494.54102 6217.38281
351 0.013 0.71847 0.73896 960.16602 4379.88281
352 0.013 0.71847 0.96396 587.66602 7529.88281
353 0.013 0.71847 0.40146 401.41602 4904.88281
354 0.013 0.71847 0.62646 28.91602 5954.88281
355 0.013 0.71847 0.65459 820.47852 6348.63281
356 0.013 0.71847 0.87959 447.97852 5298.63281
357 0.013 0.71847 0.54209 634.22852 6873.63281
358 0.013 0.71847 0.76709 261.72852 7923.63281
359 0.013 0.71847 0.93584 168.60352 6611.13281
360 0.013 0.71847 0.48584 913.60352 4511.13281
361 0.013 0.71847 0.37334 354.85352 5036.13281
362 0.013 0.71847 0.80928 704.07227 6414.25781
363 0.013 0.71847 0.47178 517.82227 5889.25781
364 0.013 0.71847 0.69678 145.32227 4839.25781
365 0.013 0.71847 0.30303 610.94727 4576.75781
366 0.013 0.71847 0.97803 238.44727 5626.75781
367 0.013 0.71847 0.52803 983.44727 7726.75781
368 0.013 0.71847 0.41553 52.19727 6151.75781
369 0.013 0.71847 0.86553 797.19727 4051.75781
370 0.013 0.71847 0.64053 424.69727 7201.75781
371 0.013 0.71847 0.8374 98.75977 7595.50781
372 0.013 0.71847 0.3874 843.75977 5495.50781
373 0.013 0.71847 0.7249 657.50977 4970.50781
374 0.013 0.71847 0.66865 936.88477 7333.00781
375 0.013 0.71847 0.89365 564.38477 4183.00781
376 0.013 0.71847 0.33115 750.63477 7858.00781
377 0.013 0.71847 0.55615 378.13477 6808.00781
378 0.013 0.71847 0.77939 753.54492 4322.46094
379 0.013 0.71847 0.44189 567.29492 7997.46094
380 0.013 0.71847 0.66689 194.79492 6947.46094
381 0.013 0.71847 0.94814 287.91992 7734.96094
382 0.013 0.71847 0.38564 101.66992 4059.96094
383 0.013 0.71847 0.83564 846.66992 6159.96094
384 0.013 0.71847 0.61064 474.16992 5109.96094
385 0.013 0.71847 0.86377 55.10742 5503.71094
386 0.013 0.71847 0.41377 800.10742 7603.71094
387 0.013 0.71847 0.52627 241.35742 6028.71094
388 0.013 0.71847 0.75127 613.85742 7078.71094
389 0.013 0.71847 0.69502 893.23242 5241.21094
390 0.013 0.71847 0.92002 520.73242 6291.21094
391 0.013 0.71847 0.35752 706.98242 5766.21094
392 0.013 0.71847 0.58252 334.48242 4716.21094
393 0.013 0.71847 0.82158 357.76367 6750.58594
394 0.013 0.71847 0.48408 171.51367 5175.58594
395 0.013 0.71847 0.93408 916.51367 7275.58594
396 0.013 0.71847 0.70908 544.01367 4125.58594
397 0.013 0.71847 0.31533 264.63867 4388.08594
398 0.013 0.71847 0.99033 637.13867 5438.08594
399 0.013 0.71847 0.42783 450.88867 7013.08594
400 0.013 0.71847 0.62471 776.82617 4256.83594
401 0.013 0.71847 0.84971 404.32617 7406.83594
402 0.013 0.71847 0.51221 590.57617 4781.83594
403 0.013 0.71847 0.73721 218.07617 5831.83594
404 0.013 0.71847 0.90596 124.95117 4519.33594
405 0.013 0.71847 0.45596 869.95117 6619.33594
406 0.013 0.71847 0.34346 311.20117 7144.33594
407 0.013 0.71847 0.56846 683.70117 6094.33594
408 0.013 0.71847 0.80049 159.87305 7242.77344
409 0.013 0.71847 0.35049 904.87305 5142.77344
410 0.013 0.71847 0.46299 346.12305 4617.77344
411 0.013 0.71847 0.68799 718.62305 5667.77344
412 0.013 0.71847 0.96924 439.24805 4880.27344
413 0.013 0.71847 0.40674 625.49805 7505.27344
414 0.013 0.71847 0.63174 252.99805 6455.27344
415 0.013 0.71847 0.65986 951.43555 5799.02344
416 0.013 0.71847 0.88486 578.93555 6849.02344
417 0.013 0.71847 0.54736 392.68555 5274.02344
418 0.013 0.71847 0.77236 20.18555 4224.02344
419 0.013 0.71847 0.32236 765.18555 6324.02344
420 0.013 0.71847 0.94111 299.56055 5011.52344
421 0.013 0.71847 0.37861 113.31055 6586.52344
422 0.013 0.71847 0.82861 858.31055 4486.52344
423 0.013 0.71847 0.60361 485.81055 7636.52344
424 0.013 0.71847 0.58955 928.1543 7045.89844
425 0.013 0.71847 0.81455 555.6543 5995.89844
426 0.013 0.71847 0.47705 741.9043 6520.89844
427 0.013 0.71847 0.70205 369.4043 7570.89844
428 0.013 0.71847 0.3083 462.5293 7308.39844
429 0.013 0.71847 0.9833 90.0293 6258.39844
430 0.013 0.71847 0.5333 835.0293 4158.39844
431 0.013 0.71847 0.4208 276.2793 5733.39844
432 0.013 0.71847 0.6458 648.7793 4683.39844
433 0.013 0.71847 0.84268 229.7168 4027.14844
434 0.013 0.71847 0.39268 974.7168 6127.14844
435 0.013 0.71847 0.50518 43.4668 7702.14844
436 0.013 0.71847 0.95518 788.4668 5602.14844
437 0.013 0.71847 0.73018 415.9668 6652.14844
438 0.013 0.71847 0.89893 695.3418 7964.64844
439 0.013 0.71847 0.33643 509.0918 4289.64844
440 0.013 0.71847 0.56143 136.5918 5339.64844
441 0.013 0.71847 0.78291 258.81836 5257.61719
442 0.013 0.71847 0.44541 72.56836 6832.61719
443 0.013 0.71847 0.89541 817.56836 4732.61719
444 0.013 0.71847 0.67041 445.06836 7882.61719
445 0.013 0.71847 0.95166 724.44336 6570.11719
446 0.013 0.71847 0.38916 538.19336 4995.11719
447 0.013 0.71847 0.64229 864.13086 7751.36719
448 0.013 0.71847 0.86729 491.63086 4601.36719
449 0.013 0.71847 0.52979 677.88086 7226.36719
450 0.013 0.71847 0.75479 305.38086 6176.36719
451 0.013 0.71847 0.92354 26.00586 7488.86719
452 0.013 0.71847 0.47354 771.00586 5388.86719
453 0.013 0.71847 0.36104 212.25586 4863.86719
454 0.013 0.71847 0.81104 957.25586 6963.86719
455 0.013 0.71847 0.58604 584.75586 5913.86719
456 0.013 0.71847 0.8251 654.59961 7685.74219
457 0.013 0.71847 0.4876 468.34961 4010.74219
458 0.013 0.71847 0.7126 95.84961 5060.74219
459 0.013 0.71847 0.31885 747.72461 5323.24219
460 0.013 0.71847 0.99385 375.22461 4273.24219
461 0.013 0.71847 0.43135 188.97461 7948.24219
462 0.013 0.71847 0.88135 933.97461 5848.24219
463 0.013 0.71847 0.65635 561.47461 6898.24219
464 0.013 0.71847 0.85322 142.41211 6504.49219
465 0.013 0.71847 0.40322 887.41211 4404.49219
466 0.013 0.71847 0.51572 328.66211 5979.49219
467 0.013 0.71847 0.74072 701.16211 4929.49219
468 0.013 0.71847 0.68447 794.28711 6766.99219
469 0.013 0.71847 0.90947 421.78711 5716.99219
470 0.013 0.71847 0.34697 608.03711 6241.99219
471 0.013 0.71847 0.57197 235.53711 7291.99219
472 0.013 0.71847 0.56494 829.20898 4962.30469
473 0.013 0.71847 0.78994 456.70898 6012.30469
474 0.013 0.71847 0.45244 642.95898 5487.30469
475 0.013 0.71847 0.67744 270.45898 4437.30469
476 0.013 0.71847 0.95869 177.33398 5749.80469
477 0.013 0.71847 0.50869 922.33398 7849.80469
478 0.013 0.71847 0.39619 363.58398 6274.80469
479 0.013 0.71847 0.62119 736.08398 7324.80469
480 0.013 0.71847 0.87432 317.02148 7981.05469
481 0.013 0.71847 0.53682 130.77148 4306.05469
482 0.013 0.71847 0.98682 875.77148 6406.05469
483 0.013 0.71847 0.76182 503.27148 5356.05469
484 0.013 0.71847 0.70557 968.89648 7193.55469
485 0.013 0.71847 0.93057 596.39648 4043.55469
486 0.013 0.71847 0.36807 410.14648 7718.55469
487 0.013 0.71847 0.59307 37.64648 6668.55469
488 0.013 0.71847 0.804 60.92773 4765.42969
489 0.013 0.71847 0.354 805.92773 6865.42969
490 0.013 0.71847 0.4665 247.17773 7390.42969
491 0.013 0.71847 0.9165 992.17773 5290.42969
492 0.013 0.71847 0.6915 619.67773 6340.42969
493 0.013 0.71847 0.97275 526.55273 7127.92969
494 0.013 0.71847 0.41025 712.80273 4502.92969
495 0.013 0.71847 0.63525 340.30273 5552.92969
496 0.013 0.71847 0.83213 666.24023 5159.17969
497 0.013 0.71847 0.49463 479.99023 6734.17969
498 0.013 0.71847 0.71963 107.49023 7784.17969
499 0.013 0.71847 0.88838 200.61523 6996.67969
500 0.013 0.71847 0.43838 945.61523 4896.67969
501 0.013 0.71847 0.32588 14.36523 5421.67969
502 0.013 0.71847 0.77588 759.36523 7521.67969
503 0.013 0.71847 0.55088 386.86523 4371.67969
504 0.013 0.71847 0.77632 198.43262 4730.56641
505 0.013 0.71847 0.32632 943.43262 6830.56641
506 0.013 0.71847 0.43882 12.18262 7355.56641
507 0.013 0.71847 0.88882 757.18262 5255.56641
508 0.013 0.71847 0.66382 384.68262 6305.56641
509 0.013 0.71847 0.94507 664.05762 7093.06641
510 0.013 0.71847 0.38257 477.80762 4468.06641
511 0.013 0.71847 0.60757 105.30762 5518.06641
512 0.013 0.71847 0.63569 896.87012 6174.31641
513 0.013 0.71847 0.86069 524.37012 5124.31641
514 0.013 0.71847 0.52319 710.62012 6699.31641
515 0.013 0.71847 0.74819 338.12012 7749.31641
516 0.013 0.71847 0.91694 58.74512 6961.81641
517 0.013 0.71847 0.46694 803.74512 4861.81641
518 0.013 0.71847 0.35444 244.99512 5386.81641
519 0.013 0.71847 0.80444 989.99512 7486.81641
520 0.013 0.71847 0.57944 617.49512 4336.81641
